num_critic_for_reviews,gross,movie_title,num_voted_users,num_user_for_reviews,imdb_score,movie_facebook_likes
148.0,20259297.0,Pulse ,24969,258.0,4.7,0
151.0,3885134.0,Me and You and Everyone We Know ,31130,243.0,7.4,0
96.0,75370763.0,The Horse Whisperer ,32353,263.0,6.5,0
32.0,34074895.0,The Best Man ,6525,79.0,6.7,0
69.0,1689999.0,Quinceañera ,3675,48.0,7.1,426
18.0,110720.0,The Woman Chaser ,524,22.0,7.3,73
184.0,42776259.0,Gulliver's Travels ,53160,121.0,4.9,0
36.0,17100000.0,Fled ,7073,29.0,5.3,204
71.0,25590119.0,Crocodile Dundee in Los Angeles ,19699,119.0,4.8,387
97.0,3447339.0,The To Do List ,29517,79.0,5.8,0
49.0,5217498.0,The In Crowd ,3668,85.0,4.6,157
54.0,713413.0,Character ,9171,68.0,7.8,689
50.0,101228.0,Winter Passing ,7228,53.0,6.4,414
83.0,54910560.0,The Jackal ,88225,227.0,6.3,0
88.0,110536.0,The Lost Skeleton of Cadavra ,4117,118.0,7.0,0
106.0,113155.0,Gentlemen Broncos ,9006,54.0,6.1,0
107.0,84303558.0,Open Season ,65270,100.0,6.2,863
91.0,45856732.0,The Rainmaker ,46221,141.0,7.1,0
67.0,11860839.0,Glee: The 3D Concert Movie ,5156,21.0,5.4,0
167.0,13569248.0,The Namesake ,16530,117.0,7.6,0
18.0,2843.0,Plush ,2895,24.0,5.4,604
88.0,49002815.0,Diary of a Wimpy Kid: Dog Days ,15665,35.0,6.4,0
27.0,8000000.0,The Greatest Story Ever Told ,6484,100.0,6.6,1000
102.0,1500000.0,Heaven's Gate ,9830,189.0,6.8,1000
36.0,62480.0,Creative Control ,1048,7.0,5.5,793
51.0,33357476.0,See Spot Run ,7392,53.0,5.4,393
31.0,47329.0,Interview with the Assassin ,1661,31.0,6.6,163
89.0,20339754.0,Reno 911!: Miami ,23928,73.0,5.9,441
133.0,4033268.0,Please Give ,9808,53.0,6.6,0
124.0,42071069.0,Fever Pitch ,36223,208.0,6.2,0
66.0,336456.0,The Singing Detective ,7116,79.0,5.6,494
107.0,16991902.0,Rock Star ,34592,191.0,6.2,0
14.0,24103594.0,The Adventures of Huck Finn ,6384,54.0,6.2,391
50.0,96793.0,D.E.B.S. ,12188,135.0,5.3,1000
98.0,22108977.0,The Medallion ,29861,132.0,5.2,505
98.0,48814909.0,Men of Honor ,89424,224.0,7.2,0
105.0,84300000.0,Pinocchio ,90360,147.0,7.5,0
64.0,61355436.0,The Saint ,52136,184.0,6.2,0
75.0,241816.0,George Washington ,6246,76.0,7.5,451
160.0,5701643.0,Mongol: The Rise of Genghis Khan ,37635,165.0,7.3,0
73.0,100675.0,Freakonomics ,5695,23.0,6.4,0
161.0,36279230.0,The Sentinel ,42144,213.0,6.1,690
31.0,64359.0,Among Giants ,811,26.0,5.9,108
1.0,610991.0,Fiza ,2715,19.0,6.2,92
38.0,15180000.0,Sweet Sweetback's Baadasssss Song ,3340,50.0,5.5,566
113.0,6144806.0,Beyond the Sea ,12821,248.0,6.7,0
69.0,214202.0,Trade ,14831,75.0,7.5,0
235.0,38105077.0,Ninja Assassin ,58349,194.0,6.4,0
160.0,59699513.0,Secretariat ,20827,136.0,7.2,0
184.0,6615578.0,The Last Station ,15352,82.0,7.0,0
51.0,1744858.0,The Broken Hearts Club: A Romantic Comedy ,6084,120.0,7.0,671
80.0,76081498.0,Conspiracy Theory ,76099,162.0,6.7,0
26.0,133778.0,The Other Dream Team ,3086,9.0,8.4,0
45.0,2800000.0,Love Stinks ,4377,85.0,5.8,309
24.0,6448817.0,Warriors of Virtue ,2189,31.0,4.6,0
10.0,669276.0,The Princess and the Cobbler ,2541,47.0,7.2,408
102.0,8396942.0,Sex Drive ,72715,103.0,6.5,0
98.0,75668868.0,Star Trek: Generations ,60504,249.0,6.6,0
16.0,40542.0,"First Love, Last Rites ",294,16.0,5.5,26
54.0,1186323.0,Saving Face ,7776,84.0,7.6,774
23.0,34151.0,Censored Voices ,186,3.0,7.2,111
49.0,3071947.0,Jawbreaker ,18711,183.0,5.4,0
106.0,22406362.0,The Alamo ,16832,267.0,6.0,701
74.0,53133888.0,Arachnophobia ,50389,136.0,6.3,0
69.0,274299.0,Amen. ,11077,55.0,7.3,0
31.0,143653.0,Desert Dancer ,1177,10.0,6.0,0
9.0,7518876.0,Dolphins and Whales 3D: Tribes of the Ocean ,172,5.0,6.5,28
71.0,64736114.0,Stuart Little 2 ,36471,69.0,5.4,459
80.0,19151864.0,My Best Friend's Girl ,36983,100.0,5.9,0
56.0,15549702.0,My Boss's Daughter ,24038,123.0,4.6,411
27.0,4720371.0,The Other Side of Heaven ,3203,85.0,6.5,650
162.0,65804.0,Deadfall ,32512,86.0,6.3,0
166.0,32600000.0,Friday the 13th: The Final Chapter ,29488,326.0,5.9,0
20.0,13220.0,Supercapitalist ,289,9.0,3.9,115
15.0,2832826.0,The Perez Family ,1761,19.0,6.2,174
85.0,4414535.0,Hamlet ,30618,224.0,7.8,0
81.0,112935.0,All or Nothing ,8161,94.0,7.6,484
107.0,1134049.0,In the Shadow of the Moon ,5475,44.0,8.1,0
142.0,48291624.0,Just Like Heaven ,82819,263.0,6.7,0
105.0,28133159.0,The Ant Bully ,30055,70.0,5.9,593
12.0,199228.0,Paa ,7295,49.0,7.2,504
103.0,20916309.0,Shorts ,5332,37.0,4.9,431
43.0,58571513.0,Sea of Love ,30213,112.0,6.8,0
14.0,4584.0,Newlyweds ,1338,14.0,6.4,413
41.0,511920.0,Delgo ,2458,26.0,4.4,211
104.0,13491653.0,The Tailor of Panama ,23728,213.0,6.1,813
140.0,14888028.0,The Cave ,28606,262.0,5.1,0
28.0,14003141.0,In Too Deep ,4598,29.0,6.1,375
61.0,48169908.0,Malcolm X ,63923,156.0,7.7,0
136.0,4681503.0,Igby Goes Down ,29058,238.0,7.0,838
40.0,4000000.0,American Ninja 2: The Confrontation ,6046,46.0,4.7,583
160.0,9176553.0,Get Low ,19147,97.0,7.1,0
120.0,20384136.0,Valentine ,20467,371.0,4.7,0
109.0,32616869.0,Driven ,34435,346.0,4.5,886
29.0,144583.0,Deterrence ,2256,79.0,6.5,130
193.0,3094687.0,Celeste & Jesse Forever ,24391,61.0,6.7,0
79.0,17593391.0,The Postman ,56403,376.0,6.0,0
51.0,4301331.0,Four Rooms ,78241,177.0,6.7,0
212.0,6857503.0,Cedar Rapids ,32697,85.0,6.3,0
56.0,50800000.0,A Bridge Too Far ,40277,210.0,7.4,0
131.0,44793200.0,A Nightmare on Elm Street 3: Dream Warriors ,49820,311.0,6.6,0
258.0,31146570.0,The Debt ,55441,165.0,6.9,0
232.0,12899702.0,Volver ,76681,228.0,7.6,0
138.0,19548064.0,Astro Boy ,25681,77.0,6.3,0
41.0,76501438.0,Rugrats in Paris: The Movie ,8146,49.0,6.1,181
35.0,26893.0,Mississippi Mermaid ,4391,26.0,7.2,278
62.0,14348123.0,Tea with Mussolini ,9323,157.0,6.9,970
69.0,36985501.0,Clockstoppers ,11212,94.0,5.2,874
27.0,10097096.0,The Wash ,5612,38.0,4.6,842
22.0,100503.0,The Good Guy ,7759,20.0,5.9,1000
56.0,1346503.0,Snow Flower and the Secret Fan ,3024,22.0,6.1,0
134.0,22452209.0,Fame ,14062,82.0,5.0,0
185.0,5283379.0,The Skeleton Twins ,31254,79.0,6.8,0
65.0,381186.0,The Quiet ,13485,90.0,6.4,698
142.0,51053787.0,Hoodwinked! ,45900,247.0,6.5,0
17.0,5899797.0,Cry Freedom ,9913,51.0,7.5,0
201.0,38543473.0,Sex Tape ,84382,158.0,5.1,0
71.0,7417210.0,Kids ,59041,408.0,7.0,0
96.0,12947763.0,April Fool's Day ,10624,125.0,6.2,0
91.0,2882062.0,Tadpole ,5178,101.0,6.3,132
1.0,3000000.0,Over the Hill to the Poorhouse ,5,1.0,4.8,0
6.0,55202.0,Roadside Romeo ,922,17.0,5.3,39
52.0,4884663.0,Invaders from Mars ,5187,64.0,5.5,902
86.0,28563926.0,Swimfan ,16300,217.0,5.0,720
241.0,32721635.0,The Last House on the Left ,67822,279.0,6.6,0
57.0,2643689.0,The Mighty ,10499,113.0,7.3,0
63.0,143000.0,Chain Letter ,4122,48.0,4.1,0
31.0,65623128.0,Madea's Witness Protection ,7354,50.0,4.8,0
150.0,32178777.0,The Love Guru ,43300,250.0,3.8,0
105.0,2408553.0,The Gatekeepers ,4547,33.0,7.6,0
42.0,35010192.0,Good Deeds ,6352,43.0,5.4,0
24.0,563699.0,Dum Maaro Dum ,3266,27.0,6.2,421
53.0,36500000.0,Escape from Alcatraz ,87090,142.0,7.6,0
177.0,73548.0,The Midnight Meat Train ,47574,209.0,6.1,0
46.0,4613815.0,Let's Go to Prison ,19622,58.0,6.0,931
110.0,18208078.0,The Last Castle ,57100,281.0,6.9,0
12.0,4700361.0,90 Minutes in Heaven ,2047,29.0,4.6,0
67.0,1027749.0,The Children of Huang Shi ,8087,33.0,7.1,1000
140.0,21973182.0,Joy Ride ,53415,339.0,6.6,0
131.0,16284360.0,Swing Vote ,15079,79.0,6.1,1000
67.0,52885587.0,Varsity Blues ,35312,267.0,6.4,0
24.0,2154540.0,Shadow Conspiracy ,3803,41.0,4.9,68
112.0,19076815.0,Hart's War ,43651,196.0,6.3,997
129.0,2207975.0,Shattered Glass ,28855,190.0,7.2,0
143.0,40203020.0,Bridget Jones: The Edge of Reason ,74315,259.0,5.9,0
101.0,190666.0,"A Woman, a Gun and a Noodle Shop ",2410,20.0,5.7,784
11.0,69700000.0,The Best Little Whorehouse in Texas ,7748,48.0,5.8,0
74.0,17149.0,5 Days of War ,12128,61.0,5.6,0
169.0,77413017.0,March of the Penguins ,45984,331.0,7.6,0
188.0,24004159.0,Around the World in 80 Days ,68720,191.0,5.8,0
149.0,6592103.0,Femme Fatale ,28584,232.0,6.3,675
81.0,40485039.0,Bill & Ted's Excellent Adventure ,85362,181.0,6.9,0
36.0,223878.0,"Remember Me, My Love ",3548,21.0,6.5,282
31.0,53146000.0,Eye for an Eye ,9845,77.0,6.1,613
60.0,80000000.0,Footloose ,51459,113.0,6.5,0
98.0,23393765.0,Endless Love ,31323,76.0,6.3,0
86.0,28876924.0,Nerve ,4303,35.0,7.1,0
147.0,2077046.0,The Wackness ,27266,75.0,7.0,0
29.0,155984.0,The Horse Boy ,586,9.0,7.4,0
160.0,626809.0,Red Cliff ,36894,105.0,7.4,0
11.0,34746109.0,A Thin Line Between Love and Hate ,3122,14.0,5.6,559
110.0,26525834.0,Bulworth ,21998,227.0,6.8,0
55.0,17378977.0,Roll Bounce ,5585,75.0,6.0,997
10.0,4651977.0,Radio Flyer ,10410,71.0,6.9,892
78.0,33771174.0,Where the Heart Is ,27044,240.0,6.8,0
42.0,121972.0,People I Know ,9868,81.0,5.5,217
134.0,68473360.0,Vertical Limit ,49536,379.0,5.9,0
110.0,26183197.0,A Man Apart ,38348,135.0,6.1,0
32.0,6126237.0,Chasing Papi ,3419,41.0,4.8,419
64.0,1281176.0,Tumbleweeds ,2932,73.0,6.7,121
46.0,33422806.0,Black Knight ,30771,164.0,4.8,0
75.0,12589108.0,Under the Same Moon ,5526,58.0,7.4,0
76.0,396035.0,Yes ,2725,48.0,6.9,305
127.0,35000629.0,Good Luck Chuck ,74622,150.0,5.6,0
161.0,55808744.0,Be Cool ,59435,323.0,5.7,0
181.0,5004648.0,I Am Love ,14031,114.0,7.0,0
135.0,40048332.0,Collateral Damage ,61417,339.0,5.5,941
92.0,231186.0,The Blue Room ,2082,16.0,6.3,389
59.0,21200000.0,To Die For ,34774,162.0,6.8,1000
43.0,86930411.0,The Naked Gun 2½: The Smell of Fear ,83269,87.0,6.8,0
31.0,7382993.0,Doogal ,3851,114.0,2.8,346
9.0,305070.0,Rapa Nui ,3843,25.0,6.4,399
185.0,48430355.0,The Dilemma ,43709,141.0,5.3,0
181.0,17266505.0,Eight Legged Freaks ,43764,291.0,5.4,0
61.0,2326407.0,Last Orders ,5016,99.0,7.0,305
100.0,34098563.0,Instinct ,27191,232.0,6.5,0
63.0,10297897.0,The Newton Boys ,8309,39.0,6.0,315
136.0,71844424.0,This Is It ,33158,223.0,7.3,0
39.0,51432423.0,Like Mike ,15074,72.0,5.1,1000
34.0,51045801.0,Up Close & Personal ,11370,54.0,6.1,829
84.0,25077977.0,Alpha and Omega ,10986,84.0,5.3,0
72.0,7292175.0,Outside Providence ,7736,100.0,6.4,0
109.0,18090181.0,New Nightmare ,38191,271.0,6.4,0
190.0,26415649.0,Street Kings ,94892,189.0,6.8,0
109.0,37766350.0,The Secret Life of Bees ,19440,56.0,7.3,0
37.0,35422828.0,Selena ,19126,155.0,6.7,0
124.0,40905277.0,Out of Time ,45895,157.0,6.5,1000
74.0,13350177.0,The Haunting of Molly Hartley ,7904,113.0,3.8,562
50.0,14891000.0,Flirting with Disaster ,15088,105.0,6.8,824
75.0,267194.0,Morvern Callar ,6906,111.0,6.7,605
98.0,183125.0,Stolen ,36914,86.0,5.5,0
120.0,43650000.0,West Side Story ,71919,316.0,7.6,0
5.0,100358.0,Neal 'N' Nikki ,1167,24.0,3.3,66
101.0,8712564.0,Suspect Zero ,16555,139.0,5.9,817
232.0,12796277.0,Rachel Getting Married ,41226,281.0,6.7,0
130.0,43100000.0,You Only Live Twice ,75280,267.0,6.9,0
110.0,301305.0,In the Land of Blood and Honey ,31414,180.0,4.3,0
85.0,26096584.0,Dumb and Dumberer: When Harry Met Lloyd ,30651,267.0,3.4,1000
83.0,25615792.0,Dance Flick ,10161,50.0,3.5,657
164.0,25266129.0,Jersey Girl ,54346,358.0,6.2,0
47.0,75727.0,Sleep Dealer ,5699,40.0,5.9,0
147.0,22526144.0,My Super Ex-Girlfriend ,53884,203.0,5.1,1000
25.0,35617599.0,The Indian in the Cupboard ,20688,47.0,5.9,0
85.0,15527125.0,All the Pretty Horses ,11388,183.0,5.8,652
95.0,60000000.0,Superman III ,49934,224.0,4.9,0
98.0,12831121.0,Wicker Park ,44979,298.0,7.0,0
79.0,48068396.0,Speed 2: Cruise Control ,60573,248.0,3.7,894
107.0,14015786.0,The Good Girl ,37952,298.0,6.5,938
167.0,24800000.0,From Russia with Love ,89403,358.0,7.5,0
107.0,27053815.0,The Musketeer ,12856,291.0,4.7,299
46.0,1114943.0,Groove ,3562,74.0,6.5,0
226.0,3074838.0,Chloe ,56264,166.0,6.3,0
129.0,1150403.0,Infamous ,14143,102.0,7.1,0
22.0,50752337.0,The Mighty Ducks ,44502,46.0,6.4,0
97.0,17508936.0,A Mighty Wind ,22408,272.0,7.3,0
54.0,1950218.0,Two Girls and a Guy ,5933,102.0,5.6,387
163.0,1094798.0,Made in Dagenham ,11158,73.0,7.2,0
154.0,63034755.0,The Boss ,16984,96.0,5.3,0
54.0,828.0,Perrier's Bounty ,5133,31.0,6.4,663
55.0,23222861.0,Agent Cody Banks 2: Destination London ,11092,44.0,4.5,167
26.0,53481.0,10th & Wolf ,5557,34.0,6.4,294
19.0,39100956.0,What's Love Got to Do with It ,13442,59.0,7.2,0
7.0,215185.0,Call + Response ,48,2.0,7.5,26
217.0,13362308.0,Labor Day ,31898,111.0,6.9,0
88.0,39008741.0,The Sisterhood of the Traveling Pants ,44838,223.0,6.6,0
69.0,47811275.0,Big Fat Liar ,29008,99.0,5.4,896
60.0,80000000.0,Footloose ,51459,113.0,6.5,0
105.0,3517797.0,The Good Thief ,9004,103.0,6.6,287
65.0,8888355.0,Battle of the Year ,7894,25.0,5.0,0
22.0,111300.0,Burn ,575,6.0,7.5,801
39.0,296665.0,Party Monster ,12675,158.0,6.3,0
111.0,4919896.0,Birthday Girl ,21530,159.0,6.1,618
125.0,47095453.0,Kate & Leopold ,64595,316.0,6.4,0
21.0,5005.0,Tanner Hall ,2280,14.0,5.9,448
162.0,49494.0,The Canyons ,8511,87.0,3.9,0
40.0,3468572.0,Talk Radio ,10073,78.0,7.3,816
195.0,3950029.0,Of Gods and Men ,12411,89.0,7.2,0
66.0,2874.0,The Girl on the Train ,1219,14.0,6.0,120
59.0,65012000.0,Wolf ,43559,137.0,6.2,0
27.0,70527.0,Eulogy ,7690,68.0,6.7,376
171.0,48745150.0,Firewall ,50170,306.0,5.8,773
110.0,78745923.0,City of Angels ,94407,322.0,6.7,0
152.0,1007535.0,Damsels in Distress ,7625,54.0,5.7,0
71.0,2938208.0,Metropolitan ,7143,52.0,7.5,865
90.0,668171.0,The Promise ,8215,132.0,5.6,445
45.0,15100000.0,Firestarter ,22797,96.0,6.0,0
25.0,2301777.0,Hav Plenty ,819,36.0,6.5,161
45.0,7001720.0,An American Carol ,8560,205.0,4.3,797
211.0,40559930.0,Duplicity ,41727,184.0,6.2,0
98.0,22264487.0,Deuce Bigalow: European Gigolo ,41239,166.0,4.6,887
28.0,27900000.0,Menace II Society ,39508,96.0,7.5,0
238.0,100659.0,The House of the Devil ,30160,193.0,6.4,0
26.0,32983713.0,Friday After Next ,19284,66.0,5.8,981
59.0,582024.0,Orgazmo ,30396,168.0,6.2,0
40.0,25052000.0,Wyatt Earp ,35314,145.0,6.6,0
106.0,24044532.0,Angel Eyes ,19686,180.0,5.6,689
155.0,342936.0,Drinking Buddies ,45928,106.0,6.1,0
100.0,16779636.0,Lost Souls ,9338,167.0,4.8,209
193.0,59379.0,Cheap Thrills ,12796,52.0,6.8,0
44.0,505295.0,Travelers and Magicians ,1747,28.0,7.5,353
258.0,43290977.0,Edge of Darkness ,75201,256.0,6.6,0
16.0,42880.0,The Bridge of San Luis Rey ,2919,50.0,5.1,181
194.0,261481.0,2046 ,41496,210.0,7.5,0
5.0,125169.0,There Goes My Baby ,859,31.0,6.4,119
174.0,22000.0,The Divide ,30511,226.0,5.8,0
113.0,54997476.0,Don't Say a Word ,40362,248.0,6.3,970
66.0,162.0,Skin Trade ,5228,38.0,5.7,0
220.0,37053924.0,30 Minutes or Less ,77935,122.0,6.1,0
43.0,302204.0,Shooting Fish ,6705,53.0,6.6,167
46.0,52166.0,Trucker ,2792,22.0,6.7,371
127.0,63939454.0,Sky High ,61321,217.0,6.2,0
72.0,592014.0,Tarnation ,5709,114.0,7.2,754
28.0,5731103.0,Get on the Bus ,4100,35.0,6.8,352
62.0,44450000.0,Timecop ,44394,115.0,5.8,0
50.0,30127963.0,When the Game Stands Tall ,12596,64.0,6.7,0
155.0,3122616.0,Obvious Child ,16594,73.0,6.8,0
42.0,22359293.0,The Borrowers ,16222,39.0,5.8,0
93.0,14252830.0,Josie and the Pussycats ,18900,242.0,5.3,0
136.0,75604320.0,"You, Me and Dupree ",68417,195.0,5.6,0
15.0,95236.0,ABCD (Any Body Can Dance) ,5018,38.0,6.4,1000
91.0,34872293.0,Freddy's Dead: The Final Nightmare ,30765,252.0,4.9,963
46.0,10411980.0,Raise Your Voice ,22649,212.0,5.9,1000
105.0,18535191.0,An Ideal Husband ,12980,132.0,6.9,646
110.0,17803796.0,School for Scoundrels ,26100,97.0,5.9,484
41.0,2956000.0,The Pirate ,3258,54.0,7.1,359
44.0,10494147.0,Here on Earth ,7403,162.0,5.1,648
100.0,53955614.0,Small Soldiers ,77415,139.0,6.1,0
46.0,4356743.0,On the Line ,3662,79.0,4.1,0
96.0,17411331.0,Disturbing Behavior ,17328,237.0,5.5,673
60.0,10014234.0,Lucky Numbers ,8560,69.0,5.0,177
76.0,49994804.0,Evita ,29205,194.0,6.3,0
135.0,34238611.0,The Hunted ,35830,321.0,6.0,0
3.0,118666.0,Valley of the Heart's Delight ,91,3.0,6.6,144
119.0,65557989.0,Anaconda ,73539,271.0,4.6,0
149.0,3588432.0,Wish I Was Here ,29341,93.0,6.7,0
131.0,2360184.0,Pieces of April ,18035,177.0,7.1,0
79.0,5205343.0,Bandslam ,11958,39.0,6.4,1000
42.0,463730.0,The Last Shot ,3789,39.0,5.7,89
8.0,178739.0,Go for It! ,1015,10.0,3.9,566
33.0,110029.0,Bran Nue Dae ,1388,31.0,6.3,479
43.0,9449219.0,She's the One ,13949,98.0,6.1,453
90.0,26870825.0,Stick It ,22604,124.0,6.4,0
82.0,25200412.0,Aliens in the Attic ,16580,55.0,5.4,916
151.0,18990542.0,Rollerball ,22264,289.0,3.0,584
111.0,38232624.0,Meet the Spartans ,88518,409.0,2.7,0
97.0,10200000.0,The Spanish Prisoner ,18697,263.0,7.3,578
62.0,23978402.0,Corky Romano ,10966,100.0,4.6,365
30.0,4903000.0,Girl 6 ,4961,33.0,5.0,251
14.0,18642318.0,Michael Jordan to the Max ,1723,13.0,7.5,407
43.0,69800000.0,Splash ,54723,99.0,6.2,0
148.0,17016190.0,Seed of Chucky ,28632,214.0,4.9,0
26.0,7137502.0,She's Gotta Have It ,4769,26.0,6.5,406
70.0,55973336.0,Romeo Must Die ,57040,365.0,6.1,0
44.0,37440.0,Rudderless ,12672,60.0,7.5,0
82.0,1011054.0,Owning Mahowny ,10585,83.0,7.2,0
35.0,819939.0,Latter Days ,14580,252.0,7.2,0
97.0,19351569.0,Saving Silverman ,33287,201.0,5.9,739
31.0,9094451.0,Warlock ,11668,79.0,6.2,0
25.0,8000000.0,The Legend of the Lone Ranger ,1400,41.0,5.0,346
25.0,2428241.0,The Grace Card ,2099,26.0,6.4,0
123.0,1512815.0,Jane Got a Gun ,8885,56.0,5.8,0
65.0,70163652.0,Big Momma's House 2 ,31968,82.0,4.6,663
43.0,38037513.0,Bill & Ted's Bogus Journey ,49680,117.0,6.2,0
119.0,13337299.0,De-Lovely ,9649,226.0,6.6,1000
27.0,22294341.0,My Fellow Americans ,12278,71.0,6.5,758
177.0,20285518.0,Brick Mansions ,32103,112.0,5.7,0
115.0,22362500.0,Edtv ,35599,195.0,6.1,641
51.0,124494.0,Six-String Samurai ,5613,102.0,6.7,0
11.0,50000.0,My Lucky Star ,322,2.0,5.1,81
97.0,28995450.0,Nanny McPhee Returns ,19230,59.0,6.1,0
12.0,69582.0,Stiff Upper Lips ,867,21.0,6.4,109
118.0,7486906.0,Martian Child ,17436,71.0,6.8,0
4.0,163591.0,The Last Godfather ,912,17.0,3.6,502
82.0,35183792.0,The Doors ,68159,209.0,7.2,0
34.0,31155435.0,How High ,42644,102.0,6.2,0
117.0,1039869.0,Casino Jack ,14757,51.0,6.2,0
44.0,36696761.0,Recess: School's Out ,6808,38.0,6.5,227
90.0,10214013.0,Unfinished Business ,23072,89.0,5.4,0
108.0,3029081.0,Hedwig and the Angry Inch ,26300,231.0,7.8,0
23.0,20047715.0,Flipper ,8008,26.0,5.2,504
99.0,38360195.0,Last Holiday ,21215,116.0,6.4,0
33.0,185577.0,The Big Tease ,2133,31.0,6.3,182
108.0,22160085.0,Darkness ,16747,349.0,5.4,1000
193.0,11529368.0,Super Size Me ,85028,404.0,7.3,0
120.0,82506325.0,Charlotte's Web ,27838,102.0,6.4,0
129.0,5355376.0,Shine a Light ,9638,67.0,7.2,0
71.0,20246959.0,Our Family Wedding ,5721,20.0,4.9,1000
173.0,13622333.0,Y Tu Mamá También ,91377,385.0,7.7,0
78.0,634277.0,Molière ,5166,27.0,7.3,815
223.0,7455447.0,Cyrus ,29967,126.0,6.3,0
38.0,6044618.0,Deuces Wild ,6200,92.0,5.6,398
254.0,10955425.0,Doomsday ,62770,396.0,6.0,0
39.0,151389.0,Deceptive Practice: The Mysteries and Mentors of Ricky Jay ,774,7.0,7.1,590
67.0,24381334.0,Ice Princess ,19737,81.0,6.0,901
25.0,7009668.0,Crossover ,8707,36.0,2.1,244
15.0,381225.0,Short Cut to Nirvana: Kumbh Mela ,131,13.0,7.2,30
190.0,25117498.0,The Reaping ,37412,178.0,5.7,0
178.0,42638165.0,The Unborn ,42182,230.0,4.8,0
63.0,62549000.0,The Crying Game ,41361,148.0,7.3,0
82.0,36037909.0,Hanging Up ,10132,130.0,4.7,390
45.0,18081626.0,Pooh's Heffalump Movie ,4180,32.0,6.4,264
168.0,30659817.0,Delivery Man ,59805,95.0,6.4,0
21.0,212285.0,Love and Other Catastrophes ,1727,21.0,6.4,46
120.0,12188642.0,The 33 ,21098,56.0,6.9,0
35.0,20257000.0,Action Jackson ,7569,65.0,5.2,978
99.0,71442.0,Ernest & Celestine ,12029,32.0,7.9,0
14.0,173783.0,Fuel ,578,34.0,7.6,588
41.0,28734552.0,Baby Boy ,9566,81.0,6.4,1000
81.0,38230435.0,Undercover Brother ,29661,179.0,5.8,0
95.0,5664251.0,The Warrior's Way ,22309,102.0,6.3,0
71.0,39800000.0,Caddyshack ,81599,250.0,7.4,0
71.0,403932.0,The Claim ,5254,92.0,6.5,141
114.0,1325073.0,Thumbsucker ,18762,91.0,6.6,708
33.0,29247405.0,Spice World ,28377,261.0,3.3,0
39.0,12610552.0,The Omega Code ,4682,206.0,3.5,129
136.0,35168677.0,K-19: The Widowmaker ,49311,278.0,6.7,0
60.0,36830.0,Incident at Loch Ness ,3291,63.0,6.6,400
69.0,70960517.0,The Bridges of Madison County ,54631,192.0,7.5,0
82.0,41407470.0,Secondhand Lions ,43378,292.0,7.6,0
44.0,11030963.0,Michael Collins ,24145,93.0,7.1,0
198.0,5484375.0,Rescue Dawn ,84641,205.0,7.3,0
51.0,3799339.0,Better Luck Tomorrow ,8000,138.0,7.2,661
152.0,34636443.0,Hostage ,93790,288.0,6.6,0
98.0,57469179.0,Pet Sematary ,63855,248.0,6.6,0
49.0,233103.0,Wah-Wah ,2670,50.0,6.9,311
70.0,27663982.0,The Island of Dr. Moreau ,26051,164.0,4.4,0
167.0,7002255.0,The Triplets of Belleville ,42462,312.0,7.8,0
128.0,30157016.0,Bad Company ,39659,189.0,5.6,792
30.0,77231.0,Nomad: The Warrior ,3322,32.0,6.0,265
8.0,11798.0,Gory Gory Hallelujah ,179,18.0,4.7,39
83.0,13560960.0,Nixon ,23996,161.0,7.1,915
30.0,33349949.0,2016: Obama's America ,9010,199.0,5.1,0
121.0,228830.0,Standard Operating Procedure ,3329,22.0,7.5,489
81.0,6241697.0,Dick ,16059,210.0,6.1,0
20.0,21413105.0,Quigley Down Under ,15230,97.0,6.8,0
34.0,75078.0,An Everlasting Piece ,1398,26.0,6.3,132
80.0,21500000.0,The Right Stuff ,45271,170.0,7.9,0
41.0,4556.0,All Is Bright ,4478,23.0,5.6,825
73.0,66734992.0,Kangaroo Jack ,23476,181.0,4.4,858
10.0,34793160.0,White Fang ,15730,31.0,6.7,0
83.0,4806750.0,Mao's Last Dancer ,6091,53.0,7.4,0
77.0,1943649.0,"Happy, Texas ",8697,122.0,6.3,374
23.0,8026971.0,Woo ,1520,20.0,3.8,204
13.0,8500000.0,Under the Rainbow ,2061,34.0,5.4,501
86.0,1110186.0,Tae Guk Gi: The Brotherhood of War ,31943,224.0,8.1,0
24.0,19184015.0,Martin Lawrence Live: Runteldat ,1466,35.0,5.4,63
68.0,4956401.0,Jakob the Liar ,12601,89.0,6.5,0
160.0,476270.0,The Baader Meinhof Complex ,29602,110.0,7.4,0
165.0,6109075.0,Coco Before Chanel ,32003,65.0,6.7,0
8.0,2712293.0,Straight Out of Brooklyn ,475,11.0,5.9,123
119.0,11405825.0,The Shipping News ,28542,208.0,6.8,0
85.0,28435406.0,Employee of the Month ,37681,151.0,5.5,0
63.0,8586376.0,Boat Trip ,26598,132.0,4.9,1000
19.0,203134.0,I Married a Strange Person! ,1428,21.0,7.0,178
64.0,16930185.0,Serving Sara ,14315,101.0,5.3,201
31.0,10174663.0,Facing the Giants ,12399,382.0,6.7,0
242.0,25517500.0,W. ,40941,320.0,6.4,0
47.0,795126.0,Saint Ralph ,4976,52.0,7.6,989
29.0,20773070.0,God's Not Dead 2 ,4501,102.0,3.4,0
,227241.0,Guiana 1838 ,56,2.0,7.4,32
69.0,42700000.0,Sense and Sensibility ,78392,196.0,7.7,0
